"X","Y","Z"
"-428","-3112","556"
"-428","-3112","555"
"-428","-3113","554"
"-428","-3115","553"
"-432","-3115","550"
"-434","-3114","554"
"-430","-3114","558"
"-430","-3115","556"
"-432","-3115","554"
"-434","-3112","552"
"-432","-3112","554"
"-430","-3111","556"
"-431","-3110","555"
"-430","-3112","554"
"-430","-3112","555"
"-430","-3112","556"
"-430","-3111","555"
"-430","-3110","554"
"-429","-3110","555"
"-428","-3110","556"
"-428","-3111","556"
"-428","-3112","556"
"-428","-3112","555"
"-428","-3112","555"
"-428","-3111","558"
"-428","-3112","558"
"-426","-3109","558"
"-430","-3107","560"
"-432","-3112","562"
"-428","-3114","564"
"-430","-3112","562"
"-432","-3112","560"
"-430","-3112","560"
"-428","-3110","560"
"-428","-3110","559"
"-428","-3111","558"
"-428","-3112","558"
"-428","-3112","557"
"-428","-3113","556"
"-428","-3113","556"
"-428","-3112","556"
"-428","-3112","555"
"-428","-3112","555"
"-428","-3112","556"
"-428","-3112","556"
"-428","-3111","556"
"-428","-3110","556"
"-428","-3110","557"
"-429","-3110","558"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","558"
"-431","-3110","557"
"-431","-3110","556"
"-430","-3110","557"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","558"
"-430","-3110","559"
"-430","-3110","560"
"-431","-3110","559"
"-432","-3110","557"
"-432","-3110","556"
"-433","-3110","556"
"-434","-3110","555"
"-434","-3110","553"
"-434","-3110","551"
"-433","-3110","550"
"-432","-3111","552"
"-432","-3112","555"
"-432","-3112","556"
"-431","-3113","557"
"-430","-3114","558"
"-430","-3114","558"
"-429","-3114","559"
"-429","-3114","561"
"-430","-3114","562"
"-430","-3114","562"
"-429","-3114","562"
"-428","-3114","562"
"-428","-3114","561"
"-429","-3114","559"
"-434","-3115","555"
"-435","-3110","550"
"-432","-3109","552"
"-430","-3114","556"
"-430","-3112","558"
"-432","-3112","562"
"-432","-3114","564"
"-430","-3114","566"
"-429","-3113","563"
"-430","-3111","558"
"-430","-3110","559"
"-430","-3110","560"
"-429","-3110","561"
"-429","-3110","562"
"-430","-3110","562"
"-430","-3110","562"
"-430","-3110","562"
"-430","-3111","561"
"-429","-3113","564"
"-426","-3112","568"
"-426","-3112","566"
"-428","-3114","564"
"-430","-3112","566"
"-430","-3112","566"
"-428","-3117","556"
"-428","-3117","554"
"-428","-3112","564"
"-426","-3113","566"
"-426","-3115","558"
"-428","-3112","554"
"-428","-3112","556"
"-428","-3114","556"
"-428","-3113","557"
"-428","-3112","559"
"-428","-3112","560"
"-428","-3112","560"
"-428","-3112","560"
"-428","-3112","561"
"-428","-3112","562"
"-428","-3112","562"
"-428","-3112","562"
"-428","-3112","562"
"-428","-3112","562"
"-428","-3112","561"
"-429","-3112","560"
"-429","-3112","560"
"-428","-3112","560"
"-428","-3112","560"
"-428","-3112","561"
"-428","-3112","562"
"-428","-3112","562"
"-428","-3112","563"
"-428","-3112","564"
"-427","-3113","564"
"-426","-3113","564"
"-426","-3112","565"
"-426","-3112","566"
"-426","-3112","566"
"-424","-3114","563"
"-427","-3116","564"
"-428","-3116","564"
"-426","-3116","560"
"-426","-3120","564"
"-423","-3120","566"
"-427","-3116","564"
"-429","-3116","563"
"-426","-3116","563"
"-426","-3116","564"
"-426","-3116","564"
"-426","-3116","564"
"-426","-3116","564"
"-426","-3115","564"
"-426","-3114","564"
"-425","-3114","563"
"-424","-3114","562"
"-428","-3115","559"
"-428","-3116","564"
"-426","-3115","564"
"-428","-3115","558"
"-426","-3120","558"
"-426","-3117","560"
"-428","-3110","562"
"-428","-3110","560"
"-427","-3112","560"
"-426","-3114","560"
"-426","-3113","559"
"-431","-3111","557"
"-434","-3115","560"
"-430","-3117","562"
"-425","-3117","564"
"-427","-3118","564"
"-430","-3112","558"
"-428","-3108","558"
"-428","-3110","560"
"-427","-3113","560"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3113","560"
"-426","-3112","560"
"-426","-3112","559"
"-426","-3113","559"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3114","560"
"-426","-3114","560"
"-427","-3114","560"
"-428","-3114","560"
"-428","-3114","560"
"-428","-3114","559"
"-428","-3114","558"
"-428","-3114","558"
"-428","-3114","558"
"-429","-3114","557"
"-429","-3113","556"
"-428","-3113","557"
"-428","-3114","558"
"-428","-3115","563"
"-426","-3116","566"
"-426","-3116","564"
"-428","-3115","564"
"-426","-3115","568"
"-426","-3115","566"
"-428","-3115","560"
"-427","-3115","562"
"-426","-3114","564"
"-426","-3114","563"
"-426","-3114","562"
"-426","-3113","562"
"-426","-3112","561"
"-426","-3112","560"
"-426","-3112","560"
"-426","-3112","560"
"-426","-3112","559"
"-426","-3112","558"
"-426","-3112","558"
"-426","-3112","558"
"-426","-3112","558"
"-427","-3110","555"
"-430","-3109","552"
"-428","-3110","558"
"-424","-3112","558"
"-424","-3114","552"
"-424","-3112","558"
"-426","-3110","562"
"-428","-3112","556"
"-427","-3112","554"
"-426","-3110","556"
"-426","-3110","556"
"-426","-3111","556"
"-427","-3111","557"
"-428","-3110","557"
"-428","-3111","556"
"-428","-3112","556"
"-428","-3112","557"
"-428","-3113","557"
"-428","-3114","556"
"-428","-3114","555"
"-428","-3114","554"
"-428","-3115","554"
"-428","-3116","554"
"-427","-3116","554"
"-426","-3115","554"
"-427","-3114","553"
"-428","-3114","552"
"-428","-3113","552"
"-428","-3112","553"
"-428","-3112","554"
"-428","-3112","553"
"-429","-3112","552"
"-430","-3112","552"
"-429","-3112","551"
"-428","-3111","549"
"-428","-3110","548"
"-429","-3110","547"
"-430","-3110","545"
"-430","-3110","544"
"-430","-3110","543"
"-431","-3110","541"
"-431","-3110","541"
"-430","-3110","543"
"-430","-3110","545"
"-429","-3110","546"
"-428","-3110","547"
"-428","-3111","547"
"-428","-3112","547"
"-428","-3112","548"
"-432","-3113","548"
"-436","-3114","548"
"-436","-3114","552"
"-434","-3115","556"
"-434","-3112","546"
"-434","-3108","538"
"-432","-3114","540"
"-435","-3109","540"
"-436","-3104","542"
"-433","-3110","545"
"-428","-3112","551"
"-428","-3114","554"
"-434","-3112","550"
"-432","-3113","552"
"-428","-3113","554"
"-430","-3113","548"
"-432","-3113","542"
"-432","-3110","540"
"-431","-3111","544"
"-430","-3112","547"
"-431","-3111","545"
"-431","-3110","544"
"-431","-3110","544"
"-432","-3110","544"
"-432","-3110","545"
"-432","-3110","546"
"-431","-3110","547"
"-431","-3110","549"
"-431","-3110","550"
"-430","-3110","550"
"-430","-3110","549"
"-430","-3110","546"
"-430","-3110","544"
"-430","-3110","543"
"-430","-3110","543"
"-430","-3110","544"
"-430","-3110","544"
"-430","-3110","544"
"-431","-3110","544"
"-432","-3110","544"
"-432","-3110","545"
"-432","-3110","546"
"-432","-3110","546"
"-431","-3110","545"
"-430","-3110","544"
"-430","-3110","544"
"-430","-3111","545"
"-430","-3112","546"
"-430","-3112","547"
"-430","-3113","547"
"-430","-3113","547"
"-430","-3112","548"
"-430","-3112","548"
"-430","-3112","548"
"-430","-3112","548"
"-431","-3112","548"
"-432","-3112","548"
"-431","-3111","548"
"-430","-3111","548"
"-430","-3112","548"
"-431","-3112","547"
"-432","-3111","546"
"-432","-3110","546"
"-432","-3111","545"
"-432","-3111","544"
"-432","-3110","544"
"-433","-3110","544"
"-434","-3110","543"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","543"
"-434","-3110","543"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-435","-3110","541"
"-436","-3110","540"
"-436","-3110","540"
"-436","-3110","540"
"-436","-3110","539"
"-436","-3110","538"
"-436","-3110","538"
"-436","-3111","539"
"-435","-3112","539"
"-434","-3112","538"
"-434","-3111","538"
"-434","-3110","538"
"-434","-3110","538"
"-434","-3110","539"
"-434","-3110","540"
"-433","-3110","541"
"-432","-3110","541"
"-433","-3110","541"
"-433","-3110","542"
"-432","-3110","542"
"-432","-3110","542"
"-432","-3110","541"
"-433","-3110","540"
"-434","-3109","540"
"-435","-3108","540"
"-435","-3108","539"
"-434","-3107","537"
"-434","-3106","536"
"-434","-3106","537"
"-434","-3106","538"
"-434","-3105","537"
"-436","-3109","536"
"-437","-3111","536"
"-434","-3104","534"
"-432","-3102","534"
"-428","-3109","538"
"-428","-3109","544"
"-432","-3104","546"
"-432","-3105","541"
"-432","-3106","539"
"-431","-3106","541"
"-431","-3107","542"
"-432","-3108","542"
"-432","-3108","542"
"-432","-3108","543"
"-433","-3108","543"
"-434","-3109","542"
"-434","-3110","542"
"-431","-3110","541"
"-432","-3109","538"
"-432","-3108","534"
"-430","-3106","536"
"-437","-3106","536"
"-435","-3106","538"
"-433","-3110","540"
"-435","-3112","537"
"-434","-3109","537"
"-432","-3110","536"
"-428","-3110","536"
"-430","-3107","540"
"-432","-3106","542"
"-434","-3109","536"
"-437","-3109","534"
"-433","-3111","536"
"-432","-3112","536"
"-436","-3110","542"
"-432","-3109","542"
"-430","-3106","538"
"-434","-3102","542"
"-439","-3104","540"
"-438","-3107","537"
"-434","-3105","538"
"-434","-3104","538"
"-434","-3104","538"
"-434","-3104","538"
"-435","-3104","539"
"-436","-3104","540"
"-436","-3104","539"
"-435","-3104","538"
"-434","-3104","538"
"-434","-3104","538"
"-435","-3104","538"
"-435","-3104","538"
"-434","-3104","537"
"-434","-3104","536"
"-434","-3105","536"
"-435","-3106","537"
"-436","-3106","538"
"-436","-3106","538"
"-436","-3106","538"
"-435","-3106","538"
"-435","-3106","537"
"-436","-3106","536"
"-436","-3106","536"
"-436","-3106","537"
"-439","-3108","539"
"-439","-3110","540"
"-437","-3109","540"
"-437","-3111","538"
"-436","-3109","538"
"-437","-3106","544"
"-435","-3108","544"
"-434","-3108","540"
"-435","-3108","540"
"-434","-3108","540"
"-434","-3109","541"
"-433","-3112","539"
"-437","-3109","536"
"-435","-3104","536"
"-433","-3104","532"
"-435","-3107","532"
"-432","-3110","536"
"-434","-3110","540"
"-435","-3109","540"
"-433","-3107","537"
"-431","-3106","538"
"-431","-3107","538"
"-431","-3108","539"
"-431","-3108","541"
"-432","-3108","542"
"-432","-3108","542"
"-432","-3108","541"
"-432","-3107","540"
"-432","-3106","539"
"-433","-3106","539"
"-434","-3106","539"
"-434","-3106","537"
"-434","-3106","536"
"-434","-3106","536"
"-434","-3106","536"
"-434","-3106","537"
"-435","-3106","537"
"-436","-3106","536"
"-435","-3107","537"
"-434","-3108","538"
"-434","-3108","539"
"-434","-3109","540"
"-434","-3110","540"
"-434","-3110","541"
"-434","-3110","543"
"-433","-3110","545"
"-432","-3111","546"
"-433","-3111","546"
"-434","-3111","545"
"-434","-3111","543"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","541"
"-434","-3110","540"
"-431","-3109","544"
"-428","-3108","548"
"-430","-3111","548"
"-432","-3111","546"
"-432","-3108","544"
"-434","-3106","546"
"-434","-3106","546"
"-432","-3109","544"
"-432","-3109","545"
"-432","-3108","544"
"-432","-3108","542"
"-432","-3108","543"
"-432","-3108","545"
"-432","-3109","546"
"-432","-3109","546"
"-431","-3108","546"
"-430","-3108","546"
"-430","-3108","546"
"-431","-3108","547"
"-431","-3108","547"
"-430","-3108","545"
"-431","-3108","543"
"-432","-3107","543"
"-432","-3107","544"
"-432","-3108","543"
"-432","-3108","542"
"-432","-3108","542"
"-432","-3108","542"
"-432","-3108","542"
"-431","-3107","542"
"-431","-3107","542"
"-432","-3108","542"
"-432","-3108","541"
"-433","-3109","541"
"-433","-3109","542"
"-432","-3109","543"
"-432","-3109","545"
"-432","-3109","546"
"-433","-3111","547"
"-434","-3112","548"
"-433","-3112","549"
"-432","-3111","549"
"-432","-3110","549"
"-432","-3110","549"
"-431","-3111","548"
"-430","-3112","549"
"-430","-3112","550"
"-430","-3111","550"
"-430","-3110","550"
"-430","-3110","550"
"-430","-3110","550"
"-430","-3110","549"
"-430","-3111","549"
"-431","-3111","549"
"-431","-3110","548"
"-430","-3111","547"
"-431","-3112","545"
"-432","-3112","545"
"-431","-3112","546"
"-431","-3112","546"
"-432","-3112","545"
"-432","-3111","545"
"-432","-3110","546"
"-432","-3111","546"
"-432","-3112","546"
"-432","-3112","546"
"-431","-3112","546"
"-430","-3112","546"
"-430","-3112","546"
"-431","-3112","546"
"-428","-3114","547"
"-426","-3112","544"
"-432","-3111","542"
"-434","-3111","544"
"-430","-3112","544"
"-430","-3116","546"
"-434","-3113","550"
"-436","-3110","552"
"-433","-3111","548"
"-431","-3112","545"
"-432","-3112","547"
"-432","-3111","548"
"-432","-3111","548"
"-433","-3111","549"
"-433","-3110","550"
"-432","-3111","549"
"-431","-3112","549"
"-430","-3112","550"
"-429","-3112","549"
"-428","-3113","548"
"-427","-3114","548"
"-426","-3113","548"
"-426","-3112","548"
"-427","-3112","549"
"-428","-3112","550"
"-428","-3111","550"
"-429","-3110","550"
"-430","-3110","550"
"-430","-3109","550"
"-431","-3108","550"
"-432","-3108","549"
"-432","-3108","548"
"-432","-3108","548"
"-432","-3108","548"
"-433","-3109","547"
"-434","-3110","546"
"-434","-3110","546"
"-433","-3110","546"
"-432","-3110","546"
"-432","-3110","545"
"-432","-3110","544"
"-432","-3110","544"
"-431","-3111","544"
"-430","-3111","544"
"-430","-3111","544"
"-430","-3112","544"
"-431","-3112","544"
"-432","-3112","544"
"-431","-3112","544"
"-431","-3111","545"
"-432","-3110","545"
"-432","-3110","545"
"-432","-3110","545"
"-432","-3110","544"
"-431","-3110","543"
"-430","-3110","543"
"-430","-3110","545"
"-430","-3110","546"
"-430","-3110","546"
"-430","-3110","546"
"-431","-3110","546"
"-431","-3110","547"
"-430","-3110","548"
"-430","-3110","547"
"-430","-3110","546"
"-430","-3110","545"
"-431","-3110","543"
"-432","-3110","542"
"-432","-3110","542"
"-432","-3110","542"
"-433","-3110","541"
"-434","-3110","540"
"-434","-3110","542"
"-434","-3110","544"
"-433","-3110","545"
"-431","-3110","547"
"-430","-3110","548"
"-430","-3110","548"
"-429","-3110","548"
"-429","-3110","548"
"-429","-3110","548"
"-428","-3110","548"
"-429","-3110","547"
"-430","-3110","546"
"-430","-3110","546"
"-430","-3111","546"
"-430","-3112","547"
"-431","-3112","548"
"-432","-3112","548"
"-432","-3112","547"
"-431","-3113","546"
"-430","-3114","546"
"-430","-3114","547"
"-431","-3114","547"
"-432","-3114","546"
"-432","-3114","546"
"-432","-3113","546"
"-431","-3112","546"
"-431","-3112","547"
"-432","-3112","548"
"-432","-3112","547"
"-432","-3113","546"
"-432","-3114","546"
"-431","-3114","546"
"-430","-3114","545"
"-430","-3114","544"
"-430","-3114","544"
"-430","-3113","544"
"-430","-3112","545"
"-430","-3112","546"
"-430","-3112","546"
"-430","-3112","546"
"-430","-3112","546"
"-431","-3113","546"
"-432","-3114","546"
"-431","-3114","546"
"-430","-3114","546"
"-430","-3114","545"
"-430","-3114","544"
"-430","-3114","545"
"-431","-3114","546"
"-431","-3113","547"
"-430","-3112","547"
"-430","-3112","546"
"-430","-3112","546"
"-430","-3113","547"
"-430","-3114","548"
"-430","-3114","547"
"-430","-3114","546"
"-430","-3114","546"
"-430","-3114","546"
"-430","-3114","546"
"-431","-3113","546"
"-432","-3112","546"
"-432","-3111","546"
"-432","-3110","545"
"-432","-3110","545"
"-431","-3110","545"
"-430","-3110","545"
"-431","-3110","546"
"-432","-3110","546"
"-431","-3110","546"
"-430","-3109","545"
"-431","-3108","545"
"-432","-3108","546"
"-432","-3109","545"
"-432","-3110","545"
"-435","-3113","547"
"-435","-3112","548"
"-435","-3109","548"
"-435","-3107","550"
"-432","-3109","550"
"-430","-3111","546"
"-430","-3111","546"
"-432","-3112","547"
"-431","-3110","547"
"-430","-3110","548"
"-430","-3110","548"
"-430","-3110","547"
"-430","-3110","546"
"-430","-3110","546"
"-430","-3110","546"
"-430","-3110","546"
"-430","-3110","547"
"-430","-3110","547"
"-430","-3110","547"
"-431","-3110","548"
"-432","-3112","548"
"-432","-3114","548"
"-434","-3114","549"
"-432","-3112","550"
"-430","-3110","550"
"-432","-3109","550"
"-432","-3109","549"
"-432","-3110","548"
"-432","-3110","548"
"-432","-3110","548"
"-432","-3109","548"
"-432","-3108","547"
"-432","-3108","546"
"-432","-3108","546"
"-433","-3108","546"
"-434","-3108","546"
"-433","-3107","546"
"-432","-3106","547"
"-432","-3106","548"
"-432","-3107","548"
"-432","-3108","548"
"-432","-3107","549"
"-432","-3107","549"
"-432","-3108","548"
"-431","-3108","548"
"-431","-3108","547"
"-432","-3108","546"
"-432","-3108","546"
"-432","-3108","545"
"-433","-3108","543"
"-434","-3108","542"
"-434","-3108","543"
"-434","-3109","544"
"-434","-3110","544"
"-433","-3109","544"
"-432","-3108","544"
"-432","-3109","545"
"-432","-3110","546"
"-432","-3110","547"
"-432","-3110","548"
"-432","-3110","547"
"-431","-3110","547"
"-430","-3110","548"
"-431","-3110","548"
"-431","-3110","548"
"-430","-3110","549"
"-430","-3110","550"
"-430","-3110","550"
"-430","-3110","551"
"-431","-3110","552"
"-437","-3110","550"
"-435","-3112","548"
"-430","-3112","546"
"-432","-3112","544"
"-432","-3114","544"
"-430","-3112","544"
"-428","-3109","544"
"-430","-3111","544"
"-432","-3112","544"
"-431","-3110","543"
"-431","-3110","542"
"-434","-3112","545"
"-434","-3115","548"
"-432","-3113","548"
"-434","-3110","550"
"-430","-3110","552"
"-430","-3110","544"
"-436","-3109","538"
"-434","-3109","543"
"-432","-3110","546"
"-432","-3110","546"
"-432","-3109","545"
"-433","-3108","542"
"-433","-3108","539"
"-433","-3109","537"
"-434","-3110","536"
"-434","-3110","536"
"-434","-3110","536"
"-434","-3109","536"
"-434","-3109","536"
"-434","-3110","538"
"-435","-3110","541"
"-436","-3110","543"
"-436","-3110","544"
"-436","-3110","544"
"-436","-3110","544"
"-436","-3110","543"
"-436","-3110","542"
"-436","-3110","541"
"-436","-3110","540"
"-435","-3109","539"
"-435","-3108","539"
"-435","-3109","541"
"-435","-3109","542"
"-435","-3109","543"
"-435","-3109","544"
"-436","-3108","545"
"-436","-3108","545"
"-435","-3108","543"
"-434","-3108","541"
"-434","-3108","540"
"-434","-3107","539"
"-435","-3106","537"
"-436","-3106","535"
"-436","-3107","535"
"-437","-3111","542"
"-437","-3114","548"
"-434","-3111","546"
"-435","-3109","542"
"-437","-3110","540"
"-434","-3112","540"
"-434","-3111","540"
"-435","-3109","541"
"-434","-3110","542"
"-434","-3110","542"
"-434","-3110","542"
"-435","-3110","542"
"-435","-3110","542"
"-434","-3111","540"
"-435","-3111","538"
"-436","-3110","538"
"-436","-3110","537"
"-436","-3109","535"
"-436","-3107","534"
"-436","-3106","534"
"-436","-3105","534"
"-436","-3103","535"
"-436","-3102","536"
"-437","-3102","535"
"-438","-3103","535"
"-438","-3104","536"
"-438","-3104","536"
"-438","-3104","535"
"-438","-3104","534"
"-438","-3104","534"
"-438","-3104","534"
