t,Bx,By,Bz
268.74,-963.497832210764,-2435.91162571085,-2616.95179941436
268.76,-966.953143373397,-2439.26224062697,-2617.69297011655
268.78,-970.233994602588,-2442.33129692499,-2618.23680024487
268.8,-958.665842037651,-2452.20807698351,-2617.69076629618
268.82,-945.492066888377,-2460.87335882658,-2617.1197642304
268.84,-931.35766029826,-2468.58924414643,-2616.36460057088
268.86,-917.136637022072,-2475.71494607278,-2615.22718721389
268.88,-902.834096595882,-2482.30261209624,-2613.42365393426
268.9,-888.697976466212,-2488.67479684575,-2611.36560132882
268.92,-888.701062989288,-2488.67812763277,-2611.35122516551
268.94,-888.70566331062,-2488.68197460691,-2611.33762696593
268.96,-888.710531396087,-2488.68633634498,-2611.32291395192
268.98,-888.714490647508,-2488.69102717203,-2611.30907002121
269,-888.718448236877,-2488.69535808851,-2611.29213624484
269.02,-888.722280935363,-2488.6990097538,-2611.27421621443
269.04,-888.727185652761,-2488.70307729316,-2611.25641507276
269.06,-888.729664668453,-2488.70705741471,-2611.23651759358
269.08,-888.732089595521,-2488.71164173532,-2611.21657462084
269.1,-888.735734558838,-2488.71590376508,-2611.19539159751
269.12,-888.742837458972,-2488.72032430351,-2611.17445191651
269.14,-888.749983177167,-2488.72466178755,-2611.15331176084
269.16,-888.757417338006,-2488.72917772115,-2611.13292721129
269.18,-888.763785036483,-2488.7342324164,-2611.11038102436
269.2,-888.770202153653,-2488.73892990242,-2611.09041784604
269.22,-888.778824922185,-2488.74253310775,-2611.0707715969
269.24,-888.789210345158,-2488.74616048485,-2611.05133068793
269.26,-888.79906055217,-2488.74997107186,-2611.03438524769
269.28,-888.806138327223,-2488.75309332621,-2611.01931479707
269.3,-888.815146314662,-2488.75654480914,-2611.00396077867
269.32,-888.822954376353,-2488.75988896701,-2610.98977013022
269.34,-888.831698764499,-2488.76410061308,-2610.9733778585
269.36,-888.838885277508,-2488.76800060347,-2610.95906209344
269.38,-888.844694470604,-2488.77252257844,-2610.94555509611
269.4,-888.849437213054,-2488.77617714336,-2610.93300329497
269.42,-888.855068082996,-2488.77937774026,-2610.92035493393
269.44,-888.861402103692,-2488.78257989167,-2610.90722730802
269.46,-888.871049692149,-2488.78574129228,-2610.89605642396
269.48,-888.885541552409,-2488.78869457548,-2610.88501756963
269.5,-888.901252782392,-2488.79098722009,-2610.87176821825
269.52,-888.917120526401,-2488.79183180114,-2610.85773607434
269.54,-888.929657560888,-2488.7922186341,-2610.99207590324
269.56,-888.944469948644,-2488.79313348909,-2611.17767588882
269.58,-888.962060835432,-2488.79358528862,-2611.28961688447
269.6,-888.977739837418,-2488.79363770418,-2611.3510179745
269.62,-888.995096710036,-2488.79326602944,-2611.41027264869
269.64,-889.016694323867,-2488.79346001972,-2611.39567440974
269.66,-889.040246984965,-2488.79478572549,-2611.38138615286
269.68,-889.061576245394,-2488.79692527307,-2611.5067103397
269.7,-883.687965993579,-2485.85526803368,-2613.80945365841
269.72,-877.967711129191,-2482.77648319361,-2615.98813076699
269.74,-871.899786771839,-2479.52049809335,-2618.03605174632
269.76,-865.295923647322,-2475.79296012357,-2619.57777817595
269.78,-857.49872666054,-2471.66015570613,-2620.86837489332
269.8,-848.959000140174,-2466.73805017046,-2621.76544993023
269.82,-846.798513662443,-2464.803143701,-2620.69549489408
269.84,-844.588929473873,-2462.82184126081,-2619.477312635
269.86,-842.37839857719,-2460.85557527082,-2618.12682710834
269.88,-840.706194874395,-2458.71269950993,-2616.83409432371
269.9,-838.57304586293,-2456.3190311813,-2615.3439984771
269.92,-836.540003834595,-2453.79333854039,-2613.62396433331
269.94,-834.788222064259,-2451.07404312084,-2611.88564661178
269.96,-833.316319030848,-2448.16106555434,-2610.11388462583
269.98,-832.075032052394,-2445.12439126219,-2608.42501296403
270,-831.276210318222,-2441.88065132435,-2606.83336822277
270.02,-831.101205944492,-2438.3301227777,-2605.22927966165
270.04,-831.53378568133,-2434.47619205109,-2603.76011235517
270.06,-832.429729616942,-2430.3924747256,-2602.24250873256
270.08,-834.068958216906,-2426.18490874787,-2600.61071474707
270.1,-836.450782132818,-2421.85390115786,-2598.85221914955
270.12,-839.321344671068,-2417.53878716057,-2596.9345024156
270.14,-842.540841820213,-2413.60556113313,-2595.23808697896
270.16,-846.134348837889,-2410.22202791772,-2593.87035612429
270.18,-850.067236507536,-2406.87715745742,-2592.82356623847
270.2,-854.072341249813,-2403.9896964462,-2592.05911253688
270.22,-858.205429798287,-2402.22533346444,-2591.6103014578
270.24,-862.464475764855,-2401.08406054644,-2591.47478743134
270.26,-866.810138891758,-2400.30200751238,-2591.48573257927
270.28,-871.097925392041,-2399.77663497495,-2591.66805567641
270.3,-875.258873915898,-2399.54505865178,-2591.90503295368
270.32,-879.283272181986,-2399.58310532858,-2592.06650821684
270.34,-883.604799816292,-2399.72815555716,-2592.25486978879
270.36,-887.675814469823,-2400.001285536,-2592.75110518641
270.38,-890.990092161091,-2400.4024412759,-2593.50266635453
270.4,-894.171609089054,-2400.86540691084,-2594.12495487276
270.42,-897.375085346911,-2401.41698568728,-2594.67099596531
270.44,-900.644199441839,-2402.08688494895,-2595.30937850648
270.46,-903.989277350973,-2402.87055589658,-2596.02592662479
270.48,-907.443043042668,-2403.7624612113,-2596.75862342121
270.5,-910.923662567834,-2404.82261602208,-2597.53175610208
270.52,-914.428764461065,-2406.05140759674,-2598.34321161624
270.54,-917.873957760379,-2407.38545854074,-2599.18509592527
270.56,-921.079609459638,-2408.74886332492,-2600.05259837666
270.58,-923.991852961211,-2410.12138519446,-2600.94508080996
270.6,-926.630524797255,-2411.48850835269,-2602.05884506987
270.62,-929.063859345604,-2412.80030205756,-2603.39002966348
270.64,-931.255179347339,-2414.09853787674,-2604.5472837293
270.66,-933.201761727198,-2415.38148025944,-2605.60402462678
270.68,-935.042718120165,-2416.69687003665,-2606.68501962482
270.7,-936.244421260268,-2418.45544257798,-2607.5732254125
270.72,-936.607715306908,-2420.79362214739,-2608.31394791024
270.74,-936.147673288238,-2423.69917125053,-2608.89768507571
270.76,-935.053662359977,-2427.02378933677,-2609.35948086816
270.78,-933.781640872135,-2430.45004972545,-2609.84689296147
270.8,-932.329907481876,-2433.97967589724,-2610.36040195666
270.82,-931.281445631333,-2437.22033383311,-2611.03041754364
270.84,-930.779647464119,-2439.99531223362,-2612.25744353006
270.86,-930.809284821607,-2442.29341682812,-2613.37112933283
270.88,-931.210596484138,-2444.22416307846,-2614.66102286548
270.9,-931.717162446225,-2446.14629038271,-2616.24876050903
270.92,-932.77165917527,-2448.16031463979,-2617.29540260738
270.94,-934.372341555444,-2450.26602096256,-2618.1383426454
270.96,-936.584682536574,-2452.50546309221,-2618.83101560376
270.98,-938.835605372108,-2454.63767871984,-2619.38638339177
271,-940.983080077275,-2456.60291723857,-2619.8358386864
271.02,-942.845854570944,-2458.35893758793,-2620.14832459742
271.04,-943.970821446258,-2459.80456327805,-2620.68477277569
271.06,-944.329182931561,-2460.9397070552,-2621.32376565292
271.08,-943.922259161825,-2461.76324077177,-2622.15450543099
271.1,-943.331921446849,-2462.52669778003,-2623.08436119333
271.12,-942.692301338163,-2463.25986400324,-2624.0800776807
271.14,-941.999631853813,-2463.95648594417,-2625.14000461514
271.16,-941.266742238003,-2464.61719988516,-2626.24225141165
271.18,-940.525327275303,-2464.72317058966,-2627.30618391014
271.2,-939.785707742306,-2464.74133075407,-2628.28446340664
271.22,-939.04934347386,-2465.17173864841,-2629.17442165438
271.24,-938.826065574038,-2465.5438072996,-2629.98607606043
271.26,-938.626174612271,-2465.87440431712,-2630.74536846281
271.28,-937.95201142311,-2466.16416079606,-2631.45138208239
271.3,-937.298161721724,-2466.43063388814,-2632.1333541475
271.32,-937.126447790546,-2466.77219262537,-2632.97289401079
271.34,-938.181278151421,-2467.28813516193,-2634.17880702685
271.36,-940.461121665183,-2467.97847325937,-2635.75258960136
271.38,-943.954960800665,-2468.8332794915,-2637.67224840178
271.4,-947.431822893985,-2469.74032936696,-2639.50154651686
271.42,-950.764214968491,-2470.68845420631,-2641.19430631144
271.44,-953.477688064511,-2471.61319330737,-2643.11905506414
271.46,-954.827318324387,-2472.42000313349,-2644.5770884747
271.48,-954.803540024902,-2473.11698663637,-2645.08029283195
271.5,-953.402470397141,-2473.20212803829,-2645.12775394413
271.52,-951.856049953025,-2473.28831483713,-2645.15001052934
271.54,-950.157641713249,-2473.96106891724,-2645.17393082626
271.56,-948.297996679747,-2474.72610777135,-2645.19448570673
271.58,-946.285433271285,-2475.57851342913,-2645.20105599979
271.6,-944.104537438745,-2476.4645665742,-2645.15986438125
271.62,-941.72624094291,-2477.32412420417,-2645.04104442393
271.64,-939.148065894641,-2478.15695520782,-2644.84596890974
271.66,-936.507345880927,-2478.88796400559,-2644.59574428759
271.68,-933.948039898449,-2479.44580862146,-2644.26656428725
271.7,-931.475067453695,-2479.82829063806,-2643.86012667704
271.72,-929.111631288491,-2480.0836764991,-2643.39992680082
271.74,-926.894485487652,-2480.25605937102,-2642.88385833599
271.76,-924.825670328701,-2480.32968240773,-2642.28326954211
271.78,-922.904506563093,-2480.30503715812,-2641.59852493908
271.8,-920.998140403886,-2480.24796652852,-2640.85217056385
271.82,-918.890927182467,-2480.16992643644,-2640.04914950783
271.84,-916.581817724466,-2480.07116555376,-2639.18716633242
271.86,-914.069222807474,-2479.96550853556,-2638.29309958124
271.88,-911.255483381184,-2480.23983792394,-2637.16995449232
271.9,-908.056818973096,-2481.24341451707,-2636.10234312661
271.92,-904.472060872773,-2482.97572653739,-2634.58869483865
271.94,-900.716037779617,-2485.40014106881,-2632.13822673336
271.96,-896.957018784044,-2487.71074333259,-2629.64435973903
271.98,-893.194498783305,-2489.90509307186,-2627.10642525582
272,-889.522199499824,-2491.61192576444,-2624.75461027834
272.02,-886.061319400212,-2492.44755343677,-2622.85218708016
272.04,-882.843269657127,-2492.38031063524,-2621.43715833446
272.06,-879.861829971474,-2491.43716176572,-2620.49502870286
272.08,-876.955627712033,-2490.41892594592,-2619.63987055472
272.1,-874.165885626092,-2489.23461010932,-2618.89607342639
272.12,-871.493232005545,-2487.88398795818,-2618.26375153885
272.14,-868.900972925797,-2486.40314932526,-2617.69954573532
272.16,-866.355464465042,-2484.7813874527,-2617.15068401354
272.18,-863.851536099948,-2482.98733270341,-2616.60587189755
272.2,-861.387968016529,-2481.02814434583,-2616.06504905864
272.22,-858.926709350065,-2478.97721345115,-2615.49938359263
272.24,-856.487772156713,-2476.66800285008,-2614.91982240435
272.26,-854.067819154797,-2474.10053935766,-2614.32765279251
272.28,-851.664963457588,-2471.3181460394,-2613.73875967673
272.3,-849.421805578562,-2468.32232686622,-2613.12720969739
272.32,-847.430723891939,-2465.09532310452,-2612.46940611083
272.34,-845.691045966629,-2461.65579237398,-2611.76584504823
272.36,-844.250011095284,-2458.18632812609,-2610.95018104058
272.38,-843.536713290214,-2454.80224641341,-2609.63719371397
272.4,-843.549484137132,-2451.50094606677,-2607.82529167535
272.42,-844.14549836815,-2448.3133815143,-2605.54787590778
272.44,-845.508340902997,-2445.01870495285,-2603.28553722684
272.46,-847.788843604351,-2441.4857257802,-2601.28749984392
272.48,-850.924817535254,-2437.6979497094,-2599.61286947286
272.5,-854.505043377433,-2433.56955014045,-2598.62503987734
272.52,-858.60167659032,-2429.24976120878,-2598.20087459739
272.54,-863.215997929403,-2424.73770299177,-2598.34170406891
272.56,-868.066718633625,-2420.27201493914,-2598.5871726192
272.58,-872.761855352857,-2416.31956702034,-2598.61951388559
272.6,-877.185918306803,-2413.04141637958,-2598.40501964093
272.62,-881.321427952197,-2410.40698131607,-2597.96665073118
272.64,-885.083798459158,-2408.25882194113,-2597.49391501951
272.66,-888.42396422546,-2406.55538255648,-2597.27134810205
272.68,-891.34553904667,-2405.29643736264,-2597.2971757779
272.7,-894.090423272274,-2404.14669791405,-2597.6406030551
272.72,-896.5579320151,-2403.03002156434,-2598.33392328547
272.74,-898.65259527181,-2401.98223607662,-2599.37949046693
272.76,-900.38862692753,-2401.01219529055,-2600.70729926535
272.78,-901.784619726037,-2400.22399375595,-2601.96288741895
272.8,-902.726598279389,-2399.82857347776,-2602.90227577076
272.82,-903.217932747153,-2399.82647212868,-2603.52733493976
272.84,-903.473525217317,-2400.13233604726,-2603.83552110782
272.86,-903.941258800853,-2400.59168920582,-2603.92451912011
272.88,-904.743640199513,-2401.16116291098,-2603.82474014398
272.9,-905.911006809679,-2401.77958395224,-2603.60791622731
272.92,-907.586772661695,-2402.2465063641,-2603.54077368798
272.94,-909.849710026372,-2402.59500311898,-2603.68642822929
272.96,-912.706434817295,-2402.82357423221,-2604.04555543396
272.98,-915.797355160247,-2403.0533016794,-2604.52422830372
273,-918.87595280495,-2403.45714972142,-2605.0808695281
273.02,-921.910500687781,-2404.07328111672,-2605.71485283516
273.04,-924.8672208631,-2404.89086450803,-2606.40652994811
273.06,-927.627864221744,-2405.87620266132,-2607.06480119277
273.08,-930.092576227565,-2407.02379380443,-2607.61966476053
273.1,-932.261433483585,-2408.33296332047,-2608.07286206238
273.12,-934.256572052337,-2409.67266521201,-2608.42911736988
273.14,-936.185889451092,-2411.21228991146,-2608.73258310476
273.16,-938.062042489368,-2413.00134514977,-2608.99509730777
273.18,-939.928977535063,-2415.04272034345,-2609.24387381134
273.2,-941.834748620602,-2417.3500054714,-2609.54691056977
273.22,-943.684993325038,-2419.94192577759,-2609.90978657301
273.24,-945.482359097789,-2422.81676114141,-2610.33451005247
273.26,-947.15734291406,-2425.76634178658,-2610.77851877937
273.28,-948.704132331084,-2428.55642923138,-2611.34851603034
273.3,-950.123297699459,-2431.15127065261,-2612.06857265184
273.32,-951.460507908781,-2433.54236060018,-2612.93835556432
273.34,-952.792495730182,-2435.61543637074,-2613.93147144294
273.36,-954.085741679012,-2437.19277334437,-2615.00836078878
273.38,-955.344583327099,-2438.27503483871,-2616.16910078896
273.4,-956.554415879343,-2439.0468218984,-2617.29176121191
273.42,-957.458352239664,-2439.44664462097,-2618.1621849623
273.44,-958.012604276741,-2439.46209228612,-2618.75292892612
273.46,-958.240297191389,-2439.18850314797,-2619.0843317723
273.48,-958.646316262479,-2438.89619083725,-2619.21323450108
273.5,-958.727993510477,-2438.73288308137,-2619.17423723082
273.52,-958.00191448779,-2438.697871282,-2618.96546120129
273.54,-957.224605688886,-2438.88877976433,-2618.78020791727
273.56,-956.38018177047,-2439.3278576741,-2618.70770938449
273.58,-955.459149166826,-2440.01881519543,-2618.7557778384
273.6,-954.480843030906,-2440.86560279433,-2618.9036815353
273.62,-953.495134648594,-2441.71719561982,-2619.21104206764
273.64,-952.552565628102,-2442.56869922703,-2619.64930646566
273.66,-951.651621321878,-2443.41993874731,-2620.1677977023
273.68,-950.832129989449,-2444.2626431019,-2620.74713994269
273.7,-950.155057003673,-2445.1132370894,-2621.31939058169
273.72,-949.620909026872,-2445.97155297367,-2621.8857369462
273.74,-949.194614863947,-2446.84227152767,-2622.5139449658
273.76,-948.813202812294,-2447.742975761,-2623.11590280546
273.78,-948.456383050645,-2448.6864415361,-2623.71346961413
273.8,-948.124500868787,-2449.67246731653,-2624.35628588147
273.82,-947.762692605003,-2450.68583023253,-2624.9506144084
273.84,-947.178397948563,-2451.61003208064,-2625.31865821562
273.86,-946.362757276463,-2452.44087748467,-2625.45618501642
273.88,-945.332617640836,-2453.16632861453,-2625.38621063071
273.9,-935.757837065239,-2458.82611932481,-2623.67781258382
273.92,-926.508383282856,-2464.09984422919,-2621.98005668292
273.94,-917.637112499762,-2469.14985766464,-2620.33697780547
273.96,-909.264677562682,-2474.17674517471,-2618.84832592896
273.98,-901.448623669844,-2479.35494345477,-2617.47699919085
274,-893.859855675952,-2484.58070541029,-2616.16045747373
274.02,-893.868742341919,-2484.57777559191,-2616.15930238216
274.04,-893.877154180841,-2484.57414303584,-2616.1580837598
274.06,-893.882737293048,-2484.57036639457,-2616.15862555055
274.08,-893.889962722013,-2484.56655821006,-2616.15792332098
274.1,-893.895996037749,-2484.56170718805,-2616.15655529073
274.12,-893.900851397605,-2484.55664411092,-2616.15574222914
274.14,-893.906641327345,-2484.55186292519,-2616.15721817835
274.16,-893.911403677393,-2484.54730512402,-2616.15910290336
274.18,-893.916341521565,-2484.54307274294,-2616.162691989
274.2,-893.917701557741,-2484.53907205755,-2616.23953812012
274.22,-893.920840245392,-2484.53423784505,-2616.33589720293
274.24,-893.926735301019,-2484.52936608769,-2616.33649436295
274.26,-893.935436502697,-2484.52491918791,-2616.33577041673
274.28,-893.943900915867,-2484.52039519493,-2616.24167443791
274.3,-893.953031430424,-2484.51554826306,-2616.16789544406
274.32,-893.95964343072,-2484.51005587808,-2616.16693750186
274.34,-893.960727607369,-2484.50575786593,-2616.16275065688
274.36,-893.958238943397,-2484.50126518691,-2616.15969922394
274.38,-893.956208285983,-2484.49751361199,-2616.15606375733
274.4,-893.953810702178,-2484.49389324512,-2616.15218919445
274.42,-893.951421351585,-2484.4903524944,-2616.14898112702
274.44,-893.94446681036,-2484.48763678162,-2616.21733919164
274.46,-893.936585499201,-2484.48519966919,-2616.21304740752
274.48,-893.929347560357,-2484.4825137954,-2616.20650357812
274.5,-893.921231060586,-2484.47978384267,-2616.12718992688
274.52,-893.914108016754,-2484.47788191851,-2616.12138619984
274.54,-893.902576381328,-2484.4755059493,-2616.11826190261
274.56,-893.892730495569,-2484.47292111151,-2616.11467081442
274.58,-893.882973674932,-2484.46845383648,-2616.11061995288
274.6,-893.870982068581,-2484.46562199635,-2616.10819039269
274.62,-893.856609572093,-2484.46188795098,-2616.17854670974
274.64,-893.842170711624,-2484.45816859805,-2616.26854301521
274.66,-890,-2480,-2614.22779305932
274.68,-890,-2480,-2614.30252388154
274.7,-890,-2480,-2614.44042764821
274.72,-890,-2480,-2614.55830282044
274.74,-890,-2480,-2614.55830282044
274.76,-890,-2480,-2614.44042764821
274.78,-890,-2480,-2614.30252388154
274.8,-890,-2480,-2614.22779305932
274.82,-890,-2480,-2614.16462011488
274.84,-890,-2480,-2614.16462011488
274.86,-890,-2480,-2614.16462011488
274.88,-890,-2480,-2614.07229576022
274.9,-890,-2480,-2614
274.92,-890,-2480,-2614
274.94,-890,-2480,-2614
274.96,-890,-2480,-2614
274.98,-890,-2480,-2614
275,-890,-2480,-2614
275.02,-890,-2480,-2614
275.04,-890,-2480,-2614.07229576022
275.06,-890,-2480,-2614.11651761736
275.08,-890,-2480,-2614.11651761736
275.1,-890,-2480,-2614.11651761736
275.12,-890,-2480,-2614.11651761736
275.14,-890,-2480,-2614.11651761736
275.16,-889.984806862665,-2480,-2614.11651761736
275.18,-889.969613725329,-2480,-2614.04422185714
275.2,-889.969613725329,-2480,-2614.04422185714
275.22,-889.969613725329,-2480,-2614.04422185714
275.24,-889.969613725329,-2480,-2614.04422185714
275.26,-889.776402291235,-2480,-2614.04422185714
275.28,-889.29159542857,-2480,-2614.04422185714
275.3,-889,-2480,-2614.04422185714
275.32,-889,-2480,-2614
275.34,-889,-2480,-2614
275.36,-889,-2480,-2614
275.38,-889,-2480,-2614
275.4,-889,-2480,-2614
275.42,-889,-2480,-2614
275.44,-889,-2480,-2614
275.46,-889,-2480,-2614
275.48,-889,-2480,-2614
275.5,-889,-2480,-2614
275.52,-889,-2480,-2614
275.54,-889.131413884471,-2480,-2614
275.56,-889.131413884471,-2480,-2614
275.58,-889.131413884471,-2480,-2614
275.6,-889.131413884471,-2480,-2614
275.62,-889.131413884471,-2480,-2614
275.64,-889.131413884471,-2480,-2614
275.66,-889.408568581421,-2480,-2614
275.68,-889.56875012552,-2480,-2614
275.7,-889.776402291235,-2480,-2614.04422185714
275.72,-889.969613725329,-2480,-2614.1365462118
275.74,-889.969613725329,-2480,-2614.22779305932
275.76,-889.984806862665,-2480,-2614.30252388154
275.78,-890,-2480,-2614.44042764821
275.8,-890,-2480,-2614.57833141487
275.82,-890,-2480,-2614.57833141487
275.84,-890,-2480,-2614.57833141487
275.86,-890,-2480,-2614.57833141487
275.88,-890,-2480,-2614.57833141487
275.9,-890,-2480,-2614.80495894354
275.92,-890,-2480,-2615
275.94,-890,-2480,-2615
275.96,-890,-2480,-2615
275.98,-890,-2480,-2615
276,-890,-2480,-2615
276.02,-890,-2480,-2615
276.04,-890,-2480,-2615
276.06,-890,-2480,-2615
276.08,-890,-2480,-2615
276.1,-890,-2480,-2615
276.12,-890,-2480,-2615
276.14,-890,-2480,-2615
276.16,-890,-2480,-2615
276.18,-890,-2480,-2615
276.2,-890,-2480,-2615
276.22,-890,-2480,-2615
276.24,-890,-2480,-2615
276.26,-890,-2480,-2615
276.28,-890,-2480,-2615
276.3,-890,-2480,-2615
276.32,-890,-2480,-2615
276.34,-890,-2480,-2615
276.36,-890,-2480,-2615
276.38,-890,-2480,-2615
276.4,-890,-2480,-2615
276.42,-890,-2480,-2615
276.44,-890,-2480,-2615
276.46,-890,-2480,-2615
276.48,-890,-2480,-2615
276.5,-890,-2480,-2615
276.52,-890,-2480,-2615
276.54,-890,-2480,-2615
276.56,-890,-2480,-2615
276.58,-890,-2480,-2615
276.6,-890,-2480,-2615
276.62,-890,-2480,-2615
276.64,-890,-2480,-2615
276.66,-890,-2480,-2615
276.68,-890,-2480,-2615
276.7,-890,-2480,-2615
276.72,-890,-2480,-2615
276.74,-890,-2480,-2615
276.76,-890,-2480,-2615.04102102639
276.78,-890,-2480,-2615.04102102639
276.8,-890,-2480,-2615.04102102639
276.82,-890,-2480,-2615.04102102639
276.84,-890,-2480,-2615.04102102639
276.86,-890,-2480,-2615.04102102639
276.88,-890,-2480,-2615.11532910802
276.9,-890,-2480,-2615.50200697959
276.92,-890,-2480,-2615.50200697959
276.94,-890,-2480,-2615.50200697959
276.96,-890,-2480.02088720915,-2615.50200697959
276.98,-890,-2480.0479764783,-2615.50200697959
277,-890,-2480.0479764783,-2615.50200697959
277.02,-890,-2480.0479764783,-2615.11532910802
277.04,-890,-2480.0479764783,-2615.04102102639
277.06,-890,-2480.0479764783,-2615
277.08,-890,-2480.0479764783,-2615
277.1,-890,-2480.0479764783,-2615
277.12,-890,-2480.02088720915,-2615
277.14,-890,-2480.02088720915,-2615
277.16,-890,-2480.02088720915,-2615
277.18,-890,-2480.0479764783,-2615
277.2,-890,-2480.06612062055,-2615
277.22,-890,-2480.22467188646,-2615
277.24,-890,-2480.37748313014,-2615
277.26,-890,-2480.37748313014,-2615
277.28,-890,-2480.37748313014,-2615
277.3,-890,-2480.37748313014,-2615
277.32,-890,-2480.37748313014,-2615
277.34,-890,-2480.22467188646,-2615
277.36,-890,-2480.06612062055,-2615
277.38,-890,-2480.0479764783,-2615
277.4,-890,-2480.0479764783,-2615
277.42,-890,-2480.0479764783,-2615
277.44,-890,-2480.02088720915,-2615
277.46,-890.321681653059,-2480,-2615
277.48,-890.788804249363,-2480,-2615
277.5,-890.788804249363,-2480,-2615
277.52,-890.788804249363,-2480,-2615
277.54,-890.788804249363,-2480,-2615
277.56,-890.788804249363,-2480,-2615
277.58,-890.788804249363,-2480,-2615
277.6,-890.788804249363,-2480,-2615
277.62,-890.963001008151,-2480,-2615
277.64,-890.963001008151,-2480,-2615
277.66,-890.963001008151,-2480,-2615
277.68,-890.963001008151,-2480,-2615
277.7,-890.788804249363,-2480,-2615
277.72,-890.321681653059,-2480,-2615
277.74,-890,-2480,-2615
277.76,-890,-2480,-2615
277.78,-890,-2480,-2615
277.8,-890,-2480,-2615
277.82,-890,-2480,-2615
277.84,-890,-2480,-2615
277.86,-890,-2480,-2615
277.88,-890,-2480,-2615.04102102639
277.9,-890,-2480,-2615.11532910802
277.92,-890,-2480,-2615.50200697959
277.94,-890,-2480,-2615.92769889795
277.96,-890,-2480,-2616
277.98,-890,-2480,-2616
278,-890,-2480,-2616
278.02,-890,-2480,-2616
278.04,-890,-2480,-2616
278.06,-890,-2480,-2616
278.08,-890,-2480,-2616
278.1,-890,-2480,-2616
278.12,-890,-2480,-2616
278.14,-890.467122596303,-2480,-2616
278.16,-890.467122596303,-2480,-2616
278.18,-890.467122596303,-2480,-2616
278.2,-890.467122596303,-2480,-2616
278.22,-890.467122596303,-2480,-2616
278.24,-890.467122596303,-2480,-2616
278.26,-890.467122596303,-2480,-2616
278.28,-890.467122596303,-2480,-2616
278.3,-890.467122596303,-2480,-2616
278.32,-890.467122596303,-2480,-2616
278.34,-890.467122596303,-2480,-2616
278.36,-890.467122596303,-2480,-2616
278.38,-890.467122596303,-2480,-2616
278.4,-890.467122596303,-2480,-2616
278.42,-890.467122596303,-2480,-2616
278.44,-890.467122596303,-2480,-2616
278.46,-890.467122596303,-2480,-2616
278.48,-890,-2480,-2616
278.5,-890,-2480,-2616
278.52,-890,-2480,-2616
278.54,-890,-2480,-2616
278.56,-890,-2480,-2616
278.58,-890,-2480,-2616
278.6,-890,-2480,-2616
278.62,-890.495878411848,-2480,-2616
278.64,-890.995878411848,-2480,-2616
278.66,-891,-2480,-2616
278.68,-891,-2480,-2616.5
278.7,-891,-2480,-2616
278.72,-890.5,-2480,-2616
278.74,-890,-2480,-2616
278.76,-890,-2480,-2616
278.78,-890,-2480,-2616
278.8,-890,-2480,-2616
278.82,-890,-2480,-2616
278.84,-890,-2480,-2616
278.86,-890,-2480,-2616
278.88,-890,-2480,-2616
278.9,-890,-2480,-2616
278.92,-890,-2480,-2616
278.94,-890,-2480,-2616
278.96,-890,-2480,-2616
278.98,-890,-2480,-2616
279,-890,-2480,-2616
279.02,-890,-2480,-2616
279.04,-890,-2480,-2616
279.06,-890,-2480,-2616
279.08,-890,-2480,-2616
279.1,-890,-2480,-2616
279.12,-890,-2480,-2616
279.14,-890,-2480,-2616
279.16,-890,-2480,-2616
279.18,-890,-2480,-2616
279.2,-890,-2480,-2616
279.22,-890,-2480,-2616
279.24,-890,-2480,-2616
279.26,-890,-2480,-2616
279.28,-890,-2480,-2616
279.3,-890,-2480,-2616
279.32,-890,-2480,-2616
279.34,-890,-2480,-2616
279.36,-890,-2480,-2616
279.38,-890,-2480,-2616
279.4,-890,-2480.02708926915,-2616
279.42,-890,-2480.06612062055,-2616
279.44,-890,-2480.2428160287,-2616
279.46,-890,-2480.70378467731,-2616
279.48,-890,-2481,-2616
279.5,-890,-2481,-2616
279.52,-890,-2481,-2616
279.54,-890,-2481,-2616
279.56,-890,-2481,-2616
279.58,-890,-2481,-2616
279.6,-890,-2481,-2616
279.62,-890,-2481,-2616
279.64,-890,-2481,-2616
279.66,-890,-2481,-2616
279.68,-890,-2481,-2616
279.7,-890,-2481,-2616
279.72,-890,-2481,-2616
279.74,-890,-2481,-2616
279.76,-890,-2481,-2616
279.78,-890,-2481,-2616
279.8,-890,-2481,-2616
279.82,-890,-2481,-2616
279.84,-890,-2481,-2616
279.86,-890,-2481,-2616
279.88,-890,-2481,-2616
279.9,-890,-2481,-2616
279.92,-890,-2481,-2616
279.94,-890,-2481,-2616
279.96,-890,-2481,-2616
279.98,-890,-2481,-2616
280,-890,-2481,-2616
280.02,-890,-2481,-2616
280.04,-890,-2481,-2616
280.06,-890,-2481,-2616
280.08,-890,-2481,-2616
280.1,-890,-2481,-2616
280.12,-890,-2481,-2616
280.14,-890,-2481,-2616
280.16,-890,-2481,-2616
280.18,-890,-2481,-2616
280.2,-890,-2481,-2616
280.22,-890,-2481,-2616
280.24,-890,-2481,-2616
280.26,-890,-2481,-2616
280.28,-890,-2481,-2616
280.3,-890,-2481,-2616
280.32,-890,-2481,-2616
280.34,-890,-2481,-2616
280.36,-890,-2481,-2616
280.38,-890,-2481,-2616
280.4,-890,-2481,-2616
280.42,-890,-2480.5,-2616
280.44,-890,-2480.5,-2616
280.46,-890,-2480.5,-2616
280.48,-890,-2481,-2616
280.5,-890,-2481,-2616
280.52,-890,-2481,-2616
280.54,-890,-2480.5,-2616
280.56,-890,-2480,-2616
